,code,name,sector,shares,stock price,asset per company,dividend yield,PER,PBR,sales,operationg income,operationg margin,current ratio,dividend,payout ratio
3358,9067,(株)丸運,陸運業,0,319.00,0.0,2.51,7.17,0.41,"51,409.00","1,851.00",2.42,1.05,8.00,17.98
3359,9068,丸全昭和運輸(株),陸運業,0,"2,841.00",0.0,2.38,9.50,0.67,"116,967.00","8,189.00",6.31,1.80,65.00,22.44
3360,9069,センコーグループホールディングス(株),陸運業,0,887.00,0.0,2.93,12.44,1.13,"529,609.00","18,901.00",3.40,1.19,26.00,33.95
3361,9070,トナミホールディングス(株),陸運業,0,"5,030.00",0.0,1.99,10.04,0.65,"137,436.00","7,257.00",4.83,1.16,90.00,17.96
3362,9072,ニッコンホールディングス(株),陸運業,0,"2,485.00",0.0,2.94,11.28,0.88,"197,693.00","21,730.00",9.97,1.35,67.00,30.25
3363,9073,京極運輸商事(株),陸運業,0,527.00,0.0,1.14,12.75,0.48,"9,415.08",186.97,1.49,1.20,6.00,14.52
3364,9074,日本石油輸送(株),陸運業,0,"3,085.00",0.0,2.59,12.28,0.53,"34,240.00","1,288.00",2.87,0.92,80.00,31.77
3365,9075,福山通運(株),陸運業,0,"3,625.00",0.0,1.38,12.28,0.73,"285,686.00","21,876.00",6.67,1.16,50.00,18.59
3366,9076,セイノーホールディングス(株),陸運業,0,"1,386.00",0.0,2.31,13.22,0.67,"618,436.00","33,463.00",4.87,1.93,32.00,30.83
3367,9078,(株)エスライン,陸運業,0,"1,019.00",0.0,2.55,11.60,0.53,"49,136.00","1,496.00",2.95,1.36,18.00,20.54
3368,9081,神奈川中央交通(株),陸運業,0,"4,015.00",0.0,1.06,12.07,0.89,"114,809.00","6,354.00",5.63,0.46,40.00,10.52
3369,9082,大和自動車交通(株),陸運業,0,"1,199.00",0.0,0.67,20.30,0.60,"16,928.00",372.00,2.29,0.81,8.00,13.54
3370,9083,神姫バス(株),陸運業,0,"4,050.00",0.0,0.86,13.94,0.57,"45,888.00","2,324.00",4.47,1.67,35.00,12.01
3371,9086,(株)日立物流,陸運業,0,"3,235.00",0.0,1.30,15.84,1.62,"708,831.00","35,246.00",4.28,2.11,40.00,19.58
3372,9087,タカセ(株),陸運業,0,"1,912.00",0.0,2.62,8.88,0.31,"8,204.80",272.43,3.26,2.10,50.00,23.24
3373,9090,(株)丸和運輸機関,陸運業,0,"2,191.00",0.0,0.92,36.13,6.10,"85,590.49","6,039.47",6.77,1.25,18.20,29.98
3374,9099,(株)Ｃ＆Ｆロジホールディングス,陸運業,0,"1,296.00",0.0,1.70,11.88,0.88,"107,612.00","4,306.00",3.73,1.05,21.00,19.19
3375,9101,日本郵船(株),海運業,0,"1,739.00",0.0,1.73,--,0.60,"1,829,300.00","-21,983.00",-3.16,0.89,20.00,--
3376,9104,(株)商船三井,海運業,0,"2,514.00",0.0,2.19,11.58,0.57,"1,234,077.00","46,778.00",2.99,0.87,45.00,20.02
3377,9107,川崎汽船(株),海運業,0,"1,433.00",0.0,--,--,1.29,"836,731.00","-99,422.00",-9.97,1.03,0.00,--
3378,9110,ＮＳユナイテッド海運(株),海運業,0,"1,965.00",0.0,5.60,4.96,0.52,"151,068.00","10,502.00",5.64,1.78,115.00,29.01
3379,9115,明治海運(株),海運業,0,359.00,0.0,1.39,5.73,0.70,"42,604.11","4,434.07",11.70,0.59,5.00,8.78
3380,9119,飯野海運(株),海運業,0,366.00,0.0,2.73,8.27,0.53,"84,843.00","5,257.00",3.75,0.47,10.00,33.87
3381,9127,玉井商船(株),海運業,0,775.00,0.0,5.16,1.68,0.29,"5,488.06","1,045.06",5.55,0.90,40.00,8.69
3382,9130,共栄タンカー(株),海運業,0,941.00,0.0,2.13,6.33,0.61,"13,406.88","1,742.52",6.59,0.25,20.00,13.45
3383,9142,九州旅客鉄道(株),陸運業,0,"3,635.00",0.0,2.70,11.81,1.40,"440,358.00","64,438.00",14.03,1.05,93.00,30.22
3384,9143,ＳＧホールディングス(株),陸運業,0,"2,344.00",0.0,1.92,17.13,2.09,"1,118,094.00","74,154.00",6.23,1.35,41.00,29.96
3385,9171,栗林商船(株),海運業,0,580.00,0.0,1.03,4.46,0.40,"47,588.16","2,393.78",4.75,1.10,6.00,4.61
3386,9173,東海汽船(株),海運業,0,"2,458.00",0.0,0.81,36.38,1.03,"11,459.71",177.43,1.15,1.24,20.00,29.60
3387,9176,佐渡汽船(株),海運業,0,252.00,0.0,--,34.18,1.74,"11,942.41",183.56,2.10,0.96,0.00,0.00
3388,9179,川崎近海汽船(株),海運業,1,"3,250.00",3250.0,3.69,5.62,0.37,"45,735.00","2,675.67",4.38,1.70,120.00,20.76
3389,9193,東京汽船(株),倉庫・運輸関連業,0,754.00,0.0,3.32,7.45,0.37,"12,713.79","1,579.32",7.02,4.35,25.00,24.71
3390,9201,日本航空(株),空運業,3,"3,099.00",9297.0,3.55,7.17,0.93,"1,487,261.00","156,240.00",11.23,1.68,110.00,25.45
3391,9202,ＡＮＡホールディングス(株),空運業,0,"3,395.00",0.0,2.21,10.26,1.03,"2,058,312.00","154,023.00",7.36,1.02,75.00,22.66
3392,9206,(株)スターフライヤー,空運業,0,"3,930.00",0.0,0.25,21.95,1.32,"39,937.00","1,250.00",3.13,1.74,10.00,5.46
3393,9232,(株)パスコ,空運業,0,"1,970.00",0.0,--,21.59,1.92,"51,903.00","1,995.00",3.70,1.52,0.00,0.00
3394,9233,アジア航測(株),空運業,0,920.00,0.0,1.30,15.31,1.19,"28,480.78","1,659.93",4.84,2.90,12.00,20.03
3395,9260,西本Ｗｉｓｍｅｔｔａｃホールディングス(株),卸売業,0,"3,495.00",0.0,2.72,10.83,0.97,"182,220.00","6,440.00",3.61,3.71,95.00,29.41
3396,9262,(株)シルバーライフ,小売業,0,"2,562.00",0.0,--,44.13,7.40,"7,800.68",992.78,11.28,3.15,0.00,0.00
3397,9263,(株)ビジョナリーホールディングス,小売業,0,609.00,0.0,--,32.95,16.29,"26,485.62",526.76,2.25,1.07,0.00,0.00
3398,9264,ポエック(株),卸売業,0,"2,750.00",0.0,1.82,39.54,3.35,"5,641.85",194.30,3.10,1.12,50.00,70.92
3399,9265,ヤマシタヘルスケアホールディングス(株),卸売業,0,"2,157.00",0.0,1.95,38.13,0.86,"61,533.25",382.01,0.51,1.14,42.00,74.24
3400,9266,(株)一家ダイニングプロジェクト,小売業,0,942.00,0.0,--,49.59,4.80,"7,078.17",192.93,2.77,0.85,0.00,0.00
3401,9267,Ｇｅｎｋｙ　ＤｒｕｇＳｔｏｒｅｓ(株),小売業,0,"2,039.00",0.0,1.23,11.67,1.22,"103,897.30","3,886.23",3.49,0.88,25.00,14.20
3402,9268,(株)オプティマスグループ,卸売業,0,948.00,0.0,5.59,3.22,0.47,"25,644.12","1,974.30",5.11,1.80,57.00,19.25
3403,9270,(株)ＳＯＵ,卸売業,0,"2,078.00",0.0,1.68,18.76,3.95,"37,799.27","2,243.66",5.86,1.58,35.00,30.53
3404,9271,(株)和心,小売業,0,834.00,0.0,--,57.78,1.99,"2,729.77",71.71,3.22,3.21,0.00,0.00
3405,9272,ブティックス(株),小売業,0,"3,545.00",0.0,--,114.78,12.84,"1,435.84",119.45,8.44,2.26,0.00,0.00
3406,9273,コーア商事ホールディングス(株),卸売業,0,"1,307.00",0.0,1.84,19.80,0.97,"15,206.03","1,312.68",8.15,2.86,24.00,36.36
3407,9274,国際紙パルプ商事(株),卸売業,0,279.00,0.0,2.87,8.03,0.41,"384,973.00","3,957.00",0.55,1.09,8.00,29.88
3408,9275,(株)ナルミヤ・インターナショナル,小売業,0,"1,228.00",0.0,2.52,6.76,3.42,"29,700.89","2,316.88",8.20,1.56,31.00,17.04
3409,9277,総合メディカルホールディングス(株),小売業,0,"2,550.00",0.0,1.08,23.52,1.99,"144,630.00","5,607.00",3.74,1.45,27.50,25.32
3410,9278,ブックオフグループホールディングス(株),小売業,0,924.00,0.0,1.62,8.24,1.26,"80,796.00","1,777.00",1.37,1.44,15.00,12.02
3411,9279,(株)ギフト,小売業,0,"3,335.00",0.0,0.75,31.34,5.25,"9,052.42",880.04,9.47,1.09,25.00,28.29
3412,9301,三菱倉庫(株),倉庫・運輸関連業,0,"2,898.00",0.0,2.07,21.95,0.86,"227,183.00","16,792.00",5.21,1.39,45.00,34.09
3413,9302,三井倉庫ホールディングス(株),倉庫・運輸関連業,0,"1,772.00",0.0,1.41,8.48,0.93,"241,849.00","9,848.00",4.25,1.02,12.50,0.00
3414,9303,(株)住友倉庫,倉庫・運輸関連業,0,"1,473.00",0.0,2.10,18.51,0.69,"186,172.00","11,162.00",2.92,1.34,30.00,56.70
3415,9304,澁澤倉庫(株),倉庫・運輸関連業,0,"2,112.00",0.0,2.27,14.13,0.76,"64,604.00","3,481.00",5.56,1.32,46.00,30.72
3416,9305,(株)ヤマタネ,卸売業,0,"1,529.00",0.0,3.27,7.34,0.43,"53,442.00","3,834.00",7.65,1.12,50.00,23.99
3417,9306,東陽倉庫(株),倉庫・運輸関連業,0,318.00,0.0,2.52,11.89,0.63,"28,962.28","1,428.88",4.22,1.58,7.50,28.04
3418,9307,(株)杉村倉庫,倉庫・運輸関連業,0,673.00,0.0,1.11,11.70,0.87,"10,174.54","1,370.45",11.67,3.20,7.50,12.93
3419,9308,乾汽船(株),海運業,0,"1,263.00",0.0,0.37,49.14,1.59,"23,008.00","1,475.00",8.35,1.99,7.72,29.89
3420,9310,日本トランスシティ(株),倉庫・運輸関連業,0,489.00,0.0,2.04,11.80,0.54,"100,094.00","4,068.00",3.10,1.16,10.00,24.09
3421,9311,アサガミ(株),倉庫・運輸関連業,0,"4,200.00",0.0,2.86,6.32,0.36,"45,839.15","1,588.38",3.18,0.97,120.00,18.06
3422,9312,ケイヒン(株),倉庫・運輸関連業,0,"1,325.00",0.0,3.77,7.13,0.50,"49,552.00","1,735.00",3.34,0.84,50.00,26.88
3423,9313,丸八倉庫(株),倉庫・運輸関連業,0,743.00,0.0,2.15,9.93,0.46,"5,037.69",655.12,13.92,1.31,16.00,21.79
3424,9318,アジア開発キャピタル(株),証券業,0,7.00,0.0,--,--,1.23,"1,630.43",-880.58,-53.78,3.32,0.00,--
3425,9319,(株)中央倉庫,倉庫・運輸関連業,0,"1,159.00",0.0,1.94,26.72,0.57,"26,241.27","1,235.05",3.92,1.93,22.50,51.87
3426,9322,川西倉庫(株),倉庫・運輸関連業,0,"1,047.00",0.0,1.15,24.21,0.48,"23,436.71",516.59,2.18,2.36,12.00,28.11
3427,9324,安田倉庫(株),倉庫・運輸関連業,0,"1,074.00",0.0,1.91,11.28,0.47,"46,152.00","4,037.00",6.97,1.00,19.00,19.89
3428,9325,ファイズホールディングス(株),倉庫・運輸関連業,0,695.00,0.0,--,56.56,6.43,"8,448.02",209.74,2.22,1.44,0.00,48.66
3429,9351,東洋埠頭(株),倉庫・運輸関連業,0,"1,399.00",0.0,3.57,8.61,0.54,"34,132.00","1,854.00",4.74,0.60,50.00,30.86
3430,9353,櫻島埠頭(株),倉庫・運輸関連業,0,"2,273.00",0.0,0.44,23.81,0.88,"4,426.10",155.22,1.86,2.10,10.00,10.47
3431,9355,(株)リンコーコーポレーション,倉庫・運輸関連業,0,"2,250.00",0.0,1.33,10.69,0.40,"17,625.54",754.95,4.37,0.47,30.00,14.26
3432,9358,(株)宇徳,倉庫・運輸関連業,0,549.00,0.0,2.19,9.62,0.74,"58,979.37","3,719.94",5.70,2.97,12.00,21.03
3433,9360,鈴与シンワート(株),情報・通信,0,757.00,0.0,1.65,98.77,0.97,"14,377.59",70.44,0.52,1.15,12.50,163.08
3434,9361,伏木海陸運送(株),倉庫・運輸関連業,0,"1,320.00",0.0,2.65,7.59,0.39,"14,145.89",810.07,5.87,1.05,35.00,20.14
3435,9362,兵機海運(株),倉庫・運輸関連業,0,"1,384.00",0.0,3.61,4.47,0.63,"14,378.00",488.00,3.10,0.73,50.00,16.18
3436,9363,(株)大運,倉庫・運輸関連業,0,312.00,0.0,0.96,--,0.78,"7,365.47",18.43,-1.26,1.73,3.00,--
3437,9364,(株)上組,倉庫・運輸関連業,0,"2,354.00",0.0,1.95,15.47,0.85,"274,893.00","26,033.00",8.80,2.57,45.00,29.41
3438,9365,トレーディア(株),倉庫・運輸関連業,0,"1,390.00",0.0,2.16,12.04,0.74,"14,974.22",245.04,1.00,0.89,30.00,25.98
3439,9366,(株)サンリツ,倉庫・運輸関連業,0,686.00,0.0,4.08,6.58,0.48,"17,631.75",872.88,5.47,1.28,28.00,26.63
3440,9367,大東港運(株),倉庫・運輸関連業,0,601.00,0.0,2.16,9.76,0.92,"22,401.65",838.88,3.52,1.82,13.00,21.11
3441,9368,キムラユニティー(株),倉庫・運輸関連業,0,"1,125.00",0.0,2.76,9.35,0.50,"52,819.04","2,421.31",4.19,2.18,28.00,26.60
3442,9369,(株)キユーソー流通システム,倉庫・運輸関連業,0,"1,913.00",0.0,2.40,12.96,0.65,"172,185.00","4,287.00",2.33,0.90,46.00,31.16
3443,9375,(株)近鉄エクスプレス,倉庫・運輸関連業,0,"1,905.00",0.0,1.57,13.91,1.13,"592,009.00","19,978.00",3.47,1.65,30.00,21.89
3444,9376,(株)ユーラシア旅行社,サービス業,0,510.00,0.0,4.31,14.58,0.90,"5,727.59",167.06,2.63,2.36,22.00,62.90
3445,9377,(株)エージーピー,倉庫・運輸関連業,0,695.00,0.0,2.01,11.04,1.06,"13,818.30","1,448.05",10.51,3.29,14.00,22.24
3446,9380,東海運(株),倉庫・運輸関連業,0,284.00,0.0,1.76,24.23,0.53,"41,976.33",508.32,0.33,1.05,5.00,42.66
3447,9381,(株)エーアイテイー,倉庫・運輸関連業,0,982.00,0.0,3.67,16.08,3.17,"27,783.10","1,703.07",5.55,4.35,36.00,58.93
3448,9384,内外トランスライン(株),倉庫・運輸関連業,0,"1,222.00",0.0,2.78,10.87,1.36,"22,830.04","1,581.01",6.59,4.28,34.00,30.27
3449,9385,(株)ショーエイコーポレーション,化学,0,847.00,0.0,2.36,17.41,2.13,"17,807.43",499.54,3.01,1.09,20.00,41.19
3450,9386,日本コンセプト(株),倉庫・運輸関連業,0,"1,461.00",0.0,2.05,14.91,2.05,"12,165.98","1,912.48",15.92,1.91,30.00,30.89
3451,9399,ビート・ホールディングス・リミテッド,情報・通信,0,109.00,0.0,--,--,4.05,"1,334.41","-1,783.64",-126.77,2.15,0.00,--
3452,9401,ＴＢＳホールディングス,情報・通信,0,"1,946.00",0.0,1.54,13.49,0.58,"366,353.00","40,006.00",4.57,1.80,33.00,22.87
3453,9404,日本テレビホールディングス(株),情報・通信,0,"1,478.00",0.0,2.37,9.73,0.51,"424,945.00","55,685.00",11.03,2.34,35.00,22.65
3454,9405,朝日放送グループホールディングス(株),情報・通信,0,730.00,0.0,3.70,7.97,0.46,"81,986.00","4,491.00",4.99,2.88,28.00,30.57
3455,9408,(株)新潟放送,情報・通信,0,"1,214.00",0.0,0.62,11.59,0.45,"20,872.79","1,068.93",4.87,2.37,7.50,7.16
3456,9409,(株)テレビ朝日ホールディングス,情報・通信,0,"2,113.00",0.0,1.89,17.58,0.65,"301,744.00","19,552.00",5.29,2.82,40.00,41.71
3457,9412,(株)スカパーＪＳＡＴホールディングス,情報・通信,0,459.00,0.0,3.92,14.08,0.62,"164,014.00","15,515.00",8.56,4.39,18.00,55.22
3458,9413,(株)テレビ東京ホールディングス,情報・通信,0,"2,383.00",0.0,1.68,20.84,0.81,"149,229.00","6,040.00",3.98,1.96,40.00,34.94
3459,9414,日本ＢＳ放送(株),情報・通信,0,"1,256.00",0.0,1.59,19.31,1.27,"12,601.23","1,699.73",13.44,5.81,20.00,30.73
3460,9416,(株)ビジョン,情報・通信,0,"1,307.00",0.0,--,29.38,5.75,"27,318.17","3,199.25",11.59,2.79,0.00,0.00
3461,9417,(株)スマートバリュー,情報・通信,0,816.00,0.0,0.98,42.53,2.24,"7,743.06",303.36,3.58,2.67,8.00,40.92
3462,9418,(株)ＵＳＥＮ−ＮＥＸＴ　ＨＯＬＤＩＮＧＳ,情報・通信,0,"1,776.00",0.0,0.28,17.59,5.05,"175,769.00","4,747.00",3.37,1.03,5.00,4.94
3463,9419,(株)ワイヤレスゲート,情報・通信,0,652.00,0.0,--,--,8.06,"11,416.78","-2,096.66",-7.20,1.10,0.00,--
3464,9421,(株)エヌジェイホールディングス,情報・通信,0,970.00,0.0,0.52,27.69,1.61,"11,064.29",222.50,1.05,1.53,10.00,28.55
3465,9422,コネクシオ(株),情報・通信,0,"1,564.00",0.0,3.84,10.11,1.66,"263,925.00","10,302.00",3.83,1.49,60.00,38.78
3466,9423,(株)ＦＲＳ,情報・通信,0,103.00,0.0,1.36,24.06,8.03,"1,517.56",68.86,4.54,1.88,1.40,32.66
3467,9424,日本通信(株),情報・通信,0,229.00,0.0,--,--,57.25,"3,518.40",-495.24,-14.28,1.37,0.00,--
3468,9425,日本テレホン(株),情報・通信,0,435.00,0.0,--,--,2.57,"5,340.73",-38.46,-0.73,1.93,0.00,--
3469,9428,(株)クロップス,情報・通信,0,805.00,0.0,1.49,13.61,1.08,"41,030.00","1,193.00",3.04,1.49,12.00,19.89
3470,9432,日本電信電話(株),情報・通信,1,"2,798.50",2798.5,3.39,12.41,1.16,"11,879,840.00","1,671,861.00",14.25,1.26,90.00,39.75
3471,9433,ＫＤＤＩ(株),情報・通信,0,"3,425.00",0.0,3.21,13.22,1.92,"5,080,353.00","1,010,275.00",19.95,1.77,105.00,40.30
3472,9434,ソフトバンク(株),情報・通信,0,"1,512.00",0.0,5.29,16.92,4.83,"3,746,305.00","631,548.00",19.01,0.89,37.50,41.67
3473,9435,(株)光通信,情報・通信,0,"26,170.00",0.0,1.49,24.36,4.79,"484,386.00","71,579.00",12.78,1.70,351.00,32.59
3474,9436,沖縄セルラー電話(株),情報・通信,1,"4,285.00",4285.0,3.17,12.55,1.46,"67,013.00","13,154.00",18.38,4.54,130.00,38.11
3475,9437,(株)ＮＴＴドコモ,情報・通信,1,"3,112.00",3112.0,3.70,16.57,1.93,"4,840,849.00","1,002,635.00",20.94,1.80,110.00,57.42
3476,9438,(株)エムティーアイ,情報・通信,0,688.00,0.0,2.33,24.98,1.87,"27,112.59","2,560.92",8.24,4.28,16.00,58.08
3477,9439,(株)エム・エイチ・グループ,サービス業,0,235.00,0.0,0.09,67.89,4.08,"1,965.90",55.34,2.80,1.51,0.20,5.78
3478,9441,(株)ベルパーク,情報・通信,0,"4,765.00",0.0,2.50,10.05,1.28,"103,303.60","4,341.04",4.19,2.72,119.00,25.10
3479,9444,(株)トーシンホールディングス,情報・通信,0,577.00,0.0,3.47,28.17,1.06,"24,363.07",207.83,1.05,0.90,20.00,97.10
3480,9445,(株)フォーバルテレコム,情報・通信,0,472.00,0.0,3.60,13.36,2.80,"18,347.10",790.59,4.79,0.91,17.00,48.12
3481,9446,(株)サカイホールディングス,情報・通信,0,611.00,0.0,4.09,17.44,2.14,"16,747.81",643.99,4.97,1.00,25.00,69.70
3482,9449,ＧＭＯインターネット(株),情報・通信,0,"2,256.00",0.0,1.07,31.30,4.73,"196,171.00","22,621.00",11.92,1.11,24.20,32.87
3483,9450,(株)ファイバーゲート,情報・通信,0,"1,289.00",0.0,--,47.93,12.76,"5,446.40",874.04,16.95,1.38,0.00,0.00
3484,9466,(株)アイドママーケティングコミュニケーション,情報・通信,0,580.00,0.0,4.66,12.03,2.03,"8,593.53",954.79,10.31,2.06,18.00,37.34
3485,9467,(株)アルファポリス,情報・通信,0,"2,395.00",0.0,--,27.54,4.40,"4,977.59","1,357.17",27.29,4.25,0.00,0.00
3486,9468,(株)ＫＡＤＯＫＡＷＡ,情報・通信,0,"1,719.00",0.0,1.16,--,1.07,"208,605.00",-379.00,-0.92,2.28,20.00,--
3487,9470,(株)学研ホールディングス,情報・通信,0,"6,920.00",0.0,1.08,33.51,1.65,"140,559.00","4,792.00",2.92,1.78,75.00,36.24
3488,9474,(株)ゼンリン,情報・通信,0,"1,508.00",0.0,1.62,26.21,1.99,"63,747.00","5,519.00",8.19,1.74,24.00,39.36
3489,9475,(株)昭文社,情報・通信,0,370.00,0.0,--,--,0.44,"8,770.07","-1,771.50",-21.34,2.91,0.00,--
3490,9476,(株)中央経済社ホールディングス,情報・通信,0,531.00,0.0,1.88,39.94,0.50,"3,077.36",82.72,2.37,4.68,10.00,75.23
3491,9478,ＳＥホールディングス・アンド・インキュベーションズ(株),情報・通信,0,192.00,0.0,0.73,17.10,0.93,"5,441.00",380.00,7.11,2.30,1.40,12.25
3492,9479,(株)インプレスホールディングス,情報・通信,0,169.00,0.0,1.78,11.86,0.73,"12,837.46",524.28,1.45,3.00,3.00,20.87
3493,9501,東京電力ホールディングス(株),電気・ガス業,0,435.00,0.0,--,9.26,0.29,"6,338,490.00","258,625.00",4.64,0.41,0.00,0.00
3494,9502,中部電力(株),電気・ガス業,0,"1,517.50",0.0,3.29,14.46,0.65,"3,035,082.00","112,929.00",4.03,0.63,45.00,42.87
3495,9503,関西電力(株),電気・ガス業,1,"1,264.50",1264.5,3.95,9.82,0.75,"3,307,661.00","173,272.00",5.28,0.51,50.00,38.83
3496,9504,中国電力(株),電気・ガス業,0,"1,461.00",0.0,3.42,56.77,0.91,"1,376,979.00","14,893.00",0.82,0.47,50.00,150.38
3497,9505,北陸電力(株),電気・ガス業,0,855.00,0.0,--,70.84,0.57,"622,930.00","6,656.00",2.06,1.03,0.00,0.00
3498,9506,東北電力(株),電気・ガス業,1,"1,042.00",1042.0,3.84,11.89,0.68,"2,244,314.00","72,598.00",4.03,0.64,40.00,42.96
3499,9507,四国電力(株),電気・ガス業,0,889.00,0.0,3.37,10.77,0.57,"737,274.00","25,145.00",3.47,0.89,30.00,36.63
3500,9508,九州電力(株),電気・ガス業,0,865.00,0.0,4.05,18.21,0.76,"2,017,181.00","52,276.00",4.28,0.60,30.00,51.76
3501,9509,北海道電力(株),電気・ガス業,0,509.00,0.0,2.95,4.99,0.62,"752,238.00","24,849.00",4.90,0.48,10.00,9.81
3502,9511,沖縄電力(株),電気・ガス業,0,"2,050.00",0.0,2.93,28.33,0.70,"205,481.00","5,220.00",2.65,1.07,60.00,82.86
3503,9513,Ｊ−ＰＯＷＥＲ,電気・ガス業,0,"2,561.00",0.0,2.93,10.14,0.59,"897,366.00","68,539.00",8.79,1.22,75.00,29.68
3504,9514,(株)エフオン,電気・ガス業,0,706.00,0.0,1.13,7.35,1.10,"11,049.00","2,602.00",25.55,1.78,8.00,8.30
3505,9517,イーレックス(株),電気・ガス業,0,"1,484.00",0.0,0.81,27.35,3.86,"65,827.00","4,298.00",7.14,1.28,12.00,22.03
3506,9519,(株)レノバ,電気・ガス業,0,"1,143.00",0.0,--,--,9.18,--,--,--,4.29,--,--
3507,9531,東京ガス(株),電気・ガス業,0,"2,387.00",0.0,2.62,12.72,0.93,"1,962,308.00","117,248.00",4.37,1.56,60.00,31.93
3508,9532,大阪ガス(株),電気・ガス業,0,"1,897.00",0.0,2.64,23.48,0.79,"1,371,863.00","52,064.00",4.15,1.51,50.00,61.87
3509,9533,東邦ガス(株),電気・ガス業,0,"4,065.00",0.0,1.35,29.17,1.32,"461,199.00","21,064.00",3.77,1.29,55.00,39.46
3510,9534,北海道ガス(株),電気・ガス業,0,"1,609.00",0.0,2.95,8.10,0.63,"121,174.40","4,880.36",3.35,0.62,45.00,22.62
3511,9535,広島ガス(株),電気・ガス業,0,354.00,0.0,2.26,12.15,0.50,"81,842.00","2,994.00",2.35,1.66,8.00,27.50
3512,9536,西部ガス(株),電気・ガス業,0,"2,425.00",0.0,2.89,16.37,1.17,"203,478.00","9,354.00",4.76,0.89,70.00,47.23
3513,9537,北陸ガス(株),電気・ガス業,0,"3,090.00",0.0,2.59,12.92,0.33,"51,275.38","1,754.74",2.96,1.10,80.00,33.45
3514,9539,京葉瓦斯(株),電気・ガス業,0,"3,070.00",0.0,1.63,8.92,0.46,"87,732.00","5,350.00",5.40,1.37,50.00,14.73
3515,9543,静岡ガス(株),電気・ガス業,0,957.00,0.0,1.67,12.85,0.88,"141,544.00","8,705.00",5.54,2.20,16.00,21.46
3516,9551,メタウォーター(株),電気・ガス業,0,"4,285.00",0.0,1.45,21.49,1.89,"117,342.00","7,624.00",6.41,2.05,62.00,31.06
3517,9600,(株)アイネット,情報・通信,0,"1,521.00",0.0,2.73,15.89,1.68,"27,591.76","2,271.16",8.46,1.26,40.00,41.79
3518,9601,松竹(株),情報・通信,0,"14,840.00",0.0,0.20,78.53,2.21,"90,827.00","3,937.00",4.90,0.95,30.00,15.95
3519,9602,東宝(株),情報・通信,0,"4,065.00",0.0,0.86,24.21,2.06,"246,274.00","45,609.00",17.75,4.02,35.00,26.83
3520,9603,(株)エイチ・アイ・エス,サービス業,0,"2,601.00",0.0,1.27,13.16,1.54,"808,510.00","20,352.00",2.12,1.50,33.00,15.51
3521,9605,東映(株),情報・通信,0,"15,110.00",0.0,0.40,17.63,1.12,"137,038.00","25,165.00",16.14,2.02,60.00,8.33
3522,9610,ウィルソン・ラーニング　ワールドワイド(株),サービス業,0,231.00,0.0,--,--,0.46,"3,122.30",-42.63,-2.03,3.95,0.00,--
3523,9612,(株)ラックランド,サービス業,0,"2,162.00",0.0,1.16,202.66,2.59,"42,842.65",416.83,0.71,0.86,25.00,225.60
3524,9613,(株)ＮＴＴデータ,情報・通信,0,"1,445.00",0.0,1.21,21.65,2.19,"2,163,625.00","146,914.00",6.83,1.19,17.00,25.47
3525,9616,(株)共立メンテナンス,サービス業,0,"4,455.00",0.0,1.05,18.16,2.18,"162,811.00","14,227.00",8.88,0.82,45.00,18.32
3526,9619,(株)イチネンホールディングス,サービス業,0,"1,392.00",0.0,2.87,6.68,1.01,"87,773.00","7,401.00",8.44,1.23,40.00,19.15
3527,9621,(株)建設技術研究所,サービス業,0,"2,341.00",0.0,1.07,17.49,1.20,"58,443.00","3,078.00",5.06,1.43,25.00,18.65
3528,9622,(株)スペース,サービス業,0,"1,182.00",0.0,4.57,14.81,1.01,"50,151.13","2,947.76",5.86,4.75,54.00,67.65
3529,9624,(株)長大,サービス業,0,"1,112.00",0.0,4.77,5.25,0.68,"29,001.00","2,870.00",10.01,2.07,53.00,26.44
3530,9625,(株)セレスポ,サービス業,0,"2,515.00",0.0,1.67,22.36,1.36,"11,975.51",484.64,3.95,1.44,42.00,37.39
3531,9627,(株)アインホールディングス,小売業,0,"6,890.00",0.0,0.80,27.03,2.35,"275,596.00","15,624.00",5.58,1.16,55.00,21.57
3532,9628,燦ホールディングス(株),サービス業,0,"1,636.00",0.0,1.83,8.70,0.70,"20,766.98","3,018.91",14.54,1.75,28.50,15.16
3533,9629,ピー・シー・エー(株),情報・通信,0,"4,270.00",0.0,0.73,32.05,2.39,"11,439.00","1,266.81",10.90,2.23,31.00,22.75
3534,9631,(株)東急レクリエーション,サービス業,0,"5,320.00",0.0,0.56,48.31,1.21,"32,806.25","1,231.36",3.95,0.98,30.00,27.24
3535,9632,スバル興業(株),サービス業,0,"8,890.00",0.0,1.12,12.56,1.03,"25,164.36","2,924.33",12.19,4.28,100.00,26.84
3536,9633,東京テアトル(株),サービス業,0,"1,353.00",0.0,0.74,76.10,0.75,"18,337.16",9.46,0.18,1.86,10.00,56.10
3537,9635,武蔵野興業(株),サービス業,0,"2,465.00",0.0,--,20.99,0.69,"1,688.82",158.11,7.99,1.15,0.00,0.00
3538,9636,(株)きんえい,サービス業,0,"3,375.00",0.0,0.30,79.82,4.68,"3,618.06",172.67,4.58,0.66,10.00,23.65
3539,9637,オーエス(株),サービス業,0,"3,495.00",0.0,0.72,25.94,1.11,"8,489.36",633.03,8.05,1.00,25.00,18.55
